center,left,right,steering,throttle,brake,speed,roll
IMG/center_2016_12_01_13_38_37_625.jpg, IMG/left_2016_12_01_13_38_37_625.jpg, IMG/right_2016_12_01_13_38_37_625.jpg,0.4923438,0.9855326,0,30.15753,0.367197688
IMG/center_2016_12_01_13_38_37_726.jpg, IMG/left_2016_12_01_13_38_37_726.jpg, IMG/right_2016_12_01_13_38_37_726.jpg,0.4540697,0.9855326,0,30.17668,0.165486296
IMG/center_2016_12_01_13_38_38_030.jpg, IMG/left_2016_12_01_13_38_38_030.jpg, IMG/right_2016_12_01_13_38_38_030.jpg,-0.03127411,0.9855326,0,30.18584,0.4884555
IMG/center_2016_12_01_13_38_38_132.jpg, IMG/left_2016_12_01_13_38_38_132.jpg, IMG/right_2016_12_01_13_38_38_132.jpg,-0.0787459,0.9855326,0,30.18126,0.406061915
IMG/center_2016_12_01_13_38_38_234.jpg, IMG/left_2016_12_01_13_38_38_234.jpg, IMG/right_2016_12_01_13_38_38_234.jpg,-0.1167233,0.9855326,0,30.18358,0.507822594
IMG/center_2016_12_01_13_38_38_336.jpg, IMG/left_2016_12_01_13_38_38_336.jpg, IMG/right_2016_12_01_13_38_38_336.jpg,-0.1452064,0.9855326,0,30.18751,0.191215791
IMG/center_2016_12_01_13_38_38_439.jpg, IMG/left_2016_12_01_13_38_38_439.jpg, IMG/right_2016_12_01_13_38_38_439.jpg,-0.2971161,0.9855326,0,30.17282,0.622998971
IMG/center_2016_12_01_13_38_38_541.jpg, IMG/left_2016_12_01_13_38_38_541.jpg, IMG/right_2016_12_01_13_38_38_541.jpg,-0.3161048,0.9855326,0,30.17769,0.152613363
IMG/center_2016_12_01_13_38_38_641.jpg, IMG/left_2016_12_01_13_38_38_641.jpg, IMG/right_2016_12_01_13_38_38_641.jpg,-0.3161048,0.9855326,0,30.18185,0.844313678
IMG/center_2016_12_01_13_38_38_743.jpg, IMG/left_2016_12_01_13_38_38_743.jpg, IMG/right_2016_12_01_13_38_38_743.jpg,-0.1167233,0.9855326,0,30.18962,0.947448445
IMG/center_2016_12_01_13_38_38_844.jpg, IMG/left_2016_12_01_13_38_38_844.jpg, IMG/right_2016_12_01_13_38_38_844.jpg,-0.03127411,0.9855326,0,30.18677,0.033326748
IMG/center_2016_12_01_13_38_39_251.jpg, IMG/left_2016_12_01_13_38_39_251.jpg, IMG/right_2016_12_01_13_38_39_251.jpg,0,0,0,28.87581,0.895185675
IMG/center_2016_12_01_13_38_39_553.jpg, IMG/left_2016_12_01_13_38_39_553.jpg, IMG/right_2016_12_01_13_38_39_553.jpg,0.3296788,0,0,27.98241,0.126396334
IMG/center_2016_12_01_13_38_39_655.jpg, IMG/left_2016_12_01_13_38_39_655.jpg, IMG/right_2016_12_01_13_38_39_655.jpg,0.4923438,0.1593349,0,27.56894,0.801651505
IMG/center_2016_12_01_13_38_39_857.jpg, IMG/left_2016_12_01_13_38_39_857.jpg, IMG/right_2016_12_01_13_38_39_857.jpg,0,0,0,27.25103,0.158023048
IMG/center_2016_12_01_13_38_40_460.jpg, IMG/left_2016_12_01_13_38_40_460.jpg, IMG/right_2016_12_01_13_38_40_460.jpg,0,0,0,25.64758,0.436044098
IMG/center_2016_12_01_13_38_41_068.jpg, IMG/left_2016_12_01_13_38_41_068.jpg, IMG/right_2016_12_01_13_38_41_068.jpg,0,0,0,24.09215,0.842271576
IMG/center_2016_12_01_13_38_41_269.jpg, IMG/left_2016_12_01_13_38_41_269.jpg, IMG/right_2016_12_01_13_38_41_269.jpg,0,0,0,23.61079,0.414370652
IMG/center_2016_12_01_13_38_41_777.jpg, IMG/left_2016_12_01_13_38_41_777.jpg, IMG/right_2016_12_01_13_38_41_777.jpg,0,0,0,22.4491,0.540287346
IMG/center_2016_12_01_13_38_41_979.jpg, IMG/left_2016_12_01_13_38_41_979.jpg, IMG/right_2016_12_01_13_38_41_979.jpg,0,0,0,22.0006,0.606125729
IMG/center_2016_12_01_13_38_42_081.jpg, IMG/left_2016_12_01_13_38_42_081.jpg, IMG/right_2016_12_01_13_38_42_081.jpg,0,0,0,21.77911,0.277304241
IMG/center_2016_12_01_13_38_42_692.jpg, IMG/left_2016_12_01_13_38_42_692.jpg, IMG/right_2016_12_01_13_38_42_692.jpg,0,0,0,20.44164,0.665277604
IMG/center_2016_12_01_13_38_42_792.jpg, IMG/left_2016_12_01_13_38_42_792.jpg, IMG/right_2016_12_01_13_38_42_792.jpg,0.4827753,0.1881571,0,20.44353,0.393141062
IMG/center_2016_12_01_13_38_42_894.jpg, IMG/left_2016_12_01_13_38_42_894.jpg, IMG/right_2016_12_01_13_38_42_894.jpg,1,0.4955934,0,20.15795,0.149267155
IMG/center_2016_12_01_13_38_43_198.jpg, IMG/left_2016_12_01_13_38_43_198.jpg, IMG/right_2016_12_01_13_38_43_198.jpg,0,0,0,19.71582,0.047613349
IMG/center_2016_12_01_13_38_43_503.jpg, IMG/left_2016_12_01_13_38_43_503.jpg, IMG/right_2016_12_01_13_38_43_503.jpg,0.3679529,0,0,18.67114,0.60744032
IMG/center_2016_12_01_13_38_44_520.jpg, IMG/left_2016_12_01_13_38_44_520.jpg, IMG/right_2016_12_01_13_38_44_520.jpg,0.02348577,0,0,17.22869,0.882480475
IMG/center_2016_12_01_13_38_44_622.jpg, IMG/left_2016_12_01_13_38_44_622.jpg, IMG/right_2016_12_01_13_38_44_622.jpg,0.3009732,0,0,16.50637,0.946239986
IMG/center_2016_12_01_13_38_44_723.jpg, IMG/left_2016_12_01_13_38_44_723.jpg, IMG/right_2016_12_01_13_38_44_723.jpg,0.3009732,0,0,16.82096,0.841001567
IMG/center_2016_12_01_13_38_44_824.jpg, IMG/left_2016_12_01_13_38_44_824.jpg, IMG/right_2016_12_01_13_38_44_824.jpg,0.2722676,0,0,16.09989,0.699293707
IMG/center_2016_12_01_13_38_45_533.jpg, IMG/left_2016_12_01_13_38_45_533.jpg, IMG/right_2016_12_01_13_38_45_533.jpg,0,0,0,14.98572,0.593773887
IMG/center_2016_12_01_13_38_45_738.jpg, IMG/left_2016_12_01_13_38_45_738.jpg, IMG/right_2016_12_01_13_38_45_738.jpg,0.04262284,0,0,14.68593,0.619228814
IMG/center_2016_12_01_13_38_45_839.jpg, IMG/left_2016_12_01_13_38_45_839.jpg, IMG/right_2016_12_01_13_38_45_839.jpg,0.04262284,0,0,15.04903,0.375277861
IMG/center_2016_12_01_13_38_46_145.jpg, IMG/left_2016_12_01_13_38_46_145.jpg, IMG/right_2016_12_01_13_38_46_145.jpg,0.3488158,0,0,14.09362,0.595140555
IMG/center_2016_12_01_13_38_46_245.jpg, IMG/left_2016_12_01_13_38_46_245.jpg, IMG/right_2016_12_01_13_38_46_245.jpg,0.3488158,0,0,14.33979,0.844115391
IMG/center_2016_12_01_13_38_46_651.jpg, IMG/left_2016_12_01_13_38_46_651.jpg, IMG/right_2016_12_01_13_38_46_651.jpg,0.05219137,0,0,13.11261,0.413533212
IMG/center_2016_12_01_13_38_46_752.jpg, IMG/left_2016_12_01_13_38_46_752.jpg, IMG/right_2016_12_01_13_38_46_752.jpg,1,0,0,13.2427,0.725246784
IMG/center_2016_12_01_13_38_46_854.jpg, IMG/left_2016_12_01_13_38_46_854.jpg, IMG/right_2016_12_01_13_38_46_854.jpg,0.1765823,0,0,12.51733,0.701447588
IMG/center_2016_12_01_13_38_47_458.jpg, IMG/left_2016_12_01_13_38_47_458.jpg, IMG/right_2016_12_01_13_38_47_458.jpg,0.3679529,0,0,11.58253,0.600436375
IMG/center_2016_12_01_13_38_47_561.jpg, IMG/left_2016_12_01_13_38_47_561.jpg, IMG/right_2016_12_01_13_38_47_561.jpg,0.3775214,0,0,11.81834,0.869668083
IMG/center_2016_12_01_13_38_48_073.jpg, IMG/left_2016_12_01_13_38_48_073.jpg, IMG/right_2016_12_01_13_38_48_073.jpg,0.1765823,0,0,11.07526,0.342301885
IMG/center_2016_12_01_13_38_48_175.jpg, IMG/left_2016_12_01_13_38_48_175.jpg, IMG/right_2016_12_01_13_38_48_175.jpg,0.1765823,0,0,10.95766,0.21326898
IMG/center_2016_12_01_13_38_48_278.jpg, IMG/left_2016_12_01_13_38_48_278.jpg, IMG/right_2016_12_01_13_38_48_278.jpg,0.1765823,0,0,10.84668,0.632808489
IMG/center_2016_12_01_13_38_48_380.jpg, IMG/left_2016_12_01_13_38_48_380.jpg, IMG/right_2016_12_01_13_38_48_380.jpg,0.1765823,0,0,10.73821,0.038157666
IMG/center_2016_12_01_13_38_48_481.jpg, IMG/left_2016_12_01_13_38_48_481.jpg, IMG/right_2016_12_01_13_38_48_481.jpg,0.1574452,0,0,10.6319,0.703400303
IMG/center_2016_12_01_13_38_48_583.jpg, IMG/left_2016_12_01_13_38_48_583.jpg, IMG/right_2016_12_01_13_38_48_583.jpg,0.1191711,0,0,10.52788,0.621963853
IMG/center_2016_12_01_13_38_48_684.jpg, IMG/left_2016_12_01_13_38_48_684.jpg, IMG/right_2016_12_01_13_38_48_684.jpg,0.0904655,0,0,10.42447,0.982214974
IMG/center_2016_12_01_13_38_48_786.jpg, IMG/left_2016_12_01_13_38_48_786.jpg, IMG/right_2016_12_01_13_38_48_786.jpg,0.0904655,0,0,10.32157,0.087671601
IMG/center_2016_12_01_13_38_48_887.jpg, IMG/left_2016_12_01_13_38_48_887.jpg, IMG/right_2016_12_01_13_38_48_887.jpg,0.0904655,0,0,10.21952,0.65044045
IMG/center_2016_12_01_13_38_48_989.jpg, IMG/left_2016_12_01_13_38_48_989.jpg, IMG/right_2016_12_01_13_38_48_989.jpg,0.07132844,0,0,10.09866,0.379758923
IMG/center_2016_12_01_13_38_49_090.jpg, IMG/left_2016_12_01_13_38_49_090.jpg, IMG/right_2016_12_01_13_38_49_090.jpg,0.0617599,0,0,9.9991,0.531524492
IMG/center_2016_12_01_13_38_49_191.jpg, IMG/left_2016_12_01_13_38_49_191.jpg, IMG/right_2016_12_01_13_38_49_191.jpg,0.0617599,0,0,9.899404,0.388258036
IMG/center_2016_12_01_13_38_49_291.jpg, IMG/left_2016_12_01_13_38_49_291.jpg, IMG/right_2016_12_01_13_38_49_291.jpg,0.0617599,0,0,9.80029,0.063235583
IMG/center_2016_12_01_13_38_49_393.jpg, IMG/left_2016_12_01_13_38_49_393.jpg, IMG/right_2016_12_01_13_38_49_393.jpg,0.0617599,0,0,9.70224,0.804571556
IMG/center_2016_12_01_13_38_49_496.jpg, IMG/left_2016_12_01_13_38_49_496.jpg, IMG/right_2016_12_01_13_38_49_496.jpg,0.05219137,0,0,9.605308,0.356497125
IMG/center_2016_12_01_13_38_49_597.jpg, IMG/left_2016_12_01_13_38_49_597.jpg, IMG/right_2016_12_01_13_38_49_597.jpg,0.0617599,0,0,9.509292,0.019040959
IMG/center_2016_12_01_13_38_49_699.jpg, IMG/left_2016_12_01_13_38_49_699.jpg, IMG/right_2016_12_01_13_38_49_699.jpg,0.100034,0,0,9.413694,0.605577236
IMG/center_2016_12_01_13_38_49_802.jpg, IMG/left_2016_12_01_13_38_49_802.jpg, IMG/right_2016_12_01_13_38_49_802.jpg,0.1383082,0,0,9.317094,0.784968566
IMG/center_2016_12_01_13_38_49_904.jpg, IMG/left_2016_12_01_13_38_49_904.jpg, IMG/right_2016_12_01_13_38_49_904.jpg,0.1383082,0,0,9.222497,0.854753707
IMG/center_2016_12_01_13_38_50_006.jpg, IMG/left_2016_12_01_13_38_50_006.jpg, IMG/right_2016_12_01_13_38_50_006.jpg,0.1670138,0,0,9.128372,0.503443029
IMG/center_2016_12_01_13_38_50_108.jpg, IMG/left_2016_12_01_13_38_50_108.jpg, IMG/right_2016_12_01_13_38_50_108.jpg,0.1670138,0,0,9.018382,0.368327498
IMG/center_2016_12_01_13_38_50_210.jpg, IMG/left_2016_12_01_13_38_50_210.jpg, IMG/right_2016_12_01_13_38_50_210.jpg,0.1670138,0,0,8.92838,0.004836509
IMG/center_2016_12_01_13_38_50_311.jpg, IMG/left_2016_12_01_13_38_50_311.jpg, IMG/right_2016_12_01_13_38_50_311.jpg,0.1670138,0,0,8.83955,0.558363299
IMG/center_2016_12_01_13_38_50_413.jpg, IMG/left_2016_12_01_13_38_50_413.jpg, IMG/right_2016_12_01_13_38_50_413.jpg,0.1670138,0,0,8.751812,0.246026485
IMG/center_2016_12_01_13_38_50_514.jpg, IMG/left_2016_12_01_13_38_50_514.jpg, IMG/right_2016_12_01_13_38_50_514.jpg,0.1670138,0,0,8.665138,0.750638627
IMG/center_2016_12_01_13_38_50_615.jpg, IMG/left_2016_12_01_13_38_50_615.jpg, IMG/right_2016_12_01_13_38_50_615.jpg,0.1574452,0,0,8.579811,0.510855535
IMG/center_2016_12_01_13_38_50_716.jpg, IMG/left_2016_12_01_13_38_50_716.jpg, IMG/right_2016_12_01_13_38_50_716.jpg,0.1574452,0,0,8.495357,0.498664583
IMG/center_2016_12_01_13_38_50_819.jpg, IMG/left_2016_12_01_13_38_50_819.jpg, IMG/right_2016_12_01_13_38_50_819.jpg,0.1574452,0,0,8.411766,0.060631147
IMG/center_2016_12_01_13_38_50_921.jpg, IMG/left_2016_12_01_13_38_50_921.jpg, IMG/right_2016_12_01_13_38_50_921.jpg,0.1574452,0,0,8.329139,0.839871277
IMG/center_2016_12_01_13_38_51_024.jpg, IMG/left_2016_12_01_13_38_51_024.jpg, IMG/right_2016_12_01_13_38_51_024.jpg,0.1574452,0,0,8.247487,0.179791717
IMG/center_2016_12_01_13_38_51_126.jpg, IMG/left_2016_12_01_13_38_51_126.jpg, IMG/right_2016_12_01_13_38_51_126.jpg,0.1574452,0,0,8.166061,0.905299553
IMG/center_2016_12_01_13_38_51_228.jpg, IMG/left_2016_12_01_13_38_51_228.jpg, IMG/right_2016_12_01_13_38_51_228.jpg,0.1574452,0,0,8.068732,0.490990901
IMG/center_2016_12_01_13_38_51_331.jpg, IMG/left_2016_12_01_13_38_51_331.jpg, IMG/right_2016_12_01_13_38_51_331.jpg,0.1574452,0,0,7.988533,0.170182828
IMG/center_2016_12_01_13_38_51_433.jpg, IMG/left_2016_12_01_13_38_51_433.jpg, IMG/right_2016_12_01_13_38_51_433.jpg,0.1670138,0,0,7.908832,0.186318134
IMG/center_2016_12_01_13_38_51_536.jpg, IMG/left_2016_12_01_13_38_51_536.jpg, IMG/right_2016_12_01_13_38_51_536.jpg,0.1670138,0,0,7.830226,0.632864298
IMG/center_2016_12_01_13_38_51_638.jpg, IMG/left_2016_12_01_13_38_51_638.jpg, IMG/right_2016_12_01_13_38_51_638.jpg,0.1765823,0,0,7.752048,0.853451159
IMG/center_2016_12_01_13_38_51_740.jpg, IMG/left_2016_12_01_13_38_51_740.jpg, IMG/right_2016_12_01_13_38_51_740.jpg,0.2339935,0,0,7.67082,0.542720457
IMG/center_2016_12_01_13_38_51_841.jpg, IMG/left_2016_12_01_13_38_51_841.jpg, IMG/right_2016_12_01_13_38_51_841.jpg,0.1957194,0,0,7.593586,0.516542481
IMG/center_2016_12_01_13_38_51_943.jpg, IMG/left_2016_12_01_13_38_51_943.jpg, IMG/right_2016_12_01_13_38_51_943.jpg,0.1383082,0,0,7.519507,0.611006911
IMG/center_2016_12_01_13_38_52_046.jpg, IMG/left_2016_12_01_13_38_52_046.jpg, IMG/right_2016_12_01_13_38_52_046.jpg,0.1287396,0,0,7.444954,0.412210302
IMG/center_2016_12_01_13_38_52_149.jpg, IMG/left_2016_12_01_13_38_52_149.jpg, IMG/right_2016_12_01_13_38_52_149.jpg,0.1287396,0,0,7.355748,0.344624863
IMG/center_2016_12_01_13_38_52_250.jpg, IMG/left_2016_12_01_13_38_52_250.jpg, IMG/right_2016_12_01_13_38_52_250.jpg,0.1287396,0,0,7.281886,0.596753665
IMG/center_2016_12_01_13_38_52_350.jpg, IMG/left_2016_12_01_13_38_52_350.jpg, IMG/right_2016_12_01_13_38_52_350.jpg,0.1287396,0,0,7.208824,0.242214549
IMG/center_2016_12_01_13_38_52_453.jpg, IMG/left_2016_12_01_13_38_52_453.jpg, IMG/right_2016_12_01_13_38_52_453.jpg,0.1287396,0,0,7.136483,0.782466324
IMG/center_2016_12_01_13_38_52_556.jpg, IMG/left_2016_12_01_13_38_52_556.jpg, IMG/right_2016_12_01_13_38_52_556.jpg,0.1287396,0,0,7.064866,0.317077902
IMG/center_2016_12_01_13_38_52_656.jpg, IMG/left_2016_12_01_13_38_52_656.jpg, IMG/right_2016_12_01_13_38_52_656.jpg,0.1287396,0,0,6.993969,0.820347848
IMG/center_2016_12_01_13_38_52_757.jpg, IMG/left_2016_12_01_13_38_52_757.jpg, IMG/right_2016_12_01_13_38_52_757.jpg,0.1383082,0,0,6.923519,0.465529444
IMG/center_2016_12_01_13_38_52_858.jpg, IMG/left_2016_12_01_13_38_52_858.jpg, IMG/right_2016_12_01_13_38_52_858.jpg,0.1383082,0,0,6.853885,0.387257066
IMG/center_2016_12_01_13_38_52_961.jpg, IMG/left_2016_12_01_13_38_52_961.jpg, IMG/right_2016_12_01_13_38_52_961.jpg,0.1383082,0,0,6.78508,0.793187246
IMG/center_2016_12_01_13_38_53_062.jpg, IMG/left_2016_12_01_13_38_53_062.jpg, IMG/right_2016_12_01_13_38_53_062.jpg,0.1670138,0,0,6.716475,0.90946787
IMG/center_2016_12_01_13_38_53_163.jpg, IMG/left_2016_12_01_13_38_53_163.jpg, IMG/right_2016_12_01_13_38_53_163.jpg,0.3488158,0,0,6.627764,0.672289367
IMG/center_2016_12_01_13_38_53_266.jpg, IMG/left_2016_12_01_13_38_53_266.jpg, IMG/right_2016_12_01_13_38_53_266.jpg,0.3488158,0,0,6.556858,0.964302605
IMG/center_2016_12_01_13_38_53_366.jpg, IMG/left_2016_12_01_13_38_53_366.jpg, IMG/right_2016_12_01_13_38_53_366.jpg,0.3201102,0,0,6.491203,0.899044469
IMG/center_2016_12_01_13_38_53_469.jpg, IMG/left_2016_12_01_13_38_53_469.jpg, IMG/right_2016_12_01_13_38_53_469.jpg,0.2914047,0,0,6.415649,0.748893107
IMG/center_2016_12_01_13_38_53_570.jpg, IMG/left_2016_12_01_13_38_53_570.jpg, IMG/right_2016_12_01_13_38_53_570.jpg,0.2626991,0,0,6.353706,0.744592046
IMG/center_2016_12_01_13_38_53_670.jpg, IMG/left_2016_12_01_13_38_53_670.jpg, IMG/right_2016_12_01_13_38_53_670.jpg,0.2626991,0,0,6.290469,0.328348573
IMG/center_2016_12_01_13_38_53_773.jpg, IMG/left_2016_12_01_13_38_53_773.jpg, IMG/right_2016_12_01_13_38_53_773.jpg,0.1861508,0,0,6.229696,0.069952327
IMG/center_2016_12_01_13_38_53_876.jpg, IMG/left_2016_12_01_13_38_53_876.jpg, IMG/right_2016_12_01_13_38_53_876.jpg,0.1765823,0,0,6.168725,0.011759505
IMG/center_2016_12_01_13_38_53_977.jpg, IMG/left_2016_12_01_13_38_53_977.jpg, IMG/right_2016_12_01_13_38_53_977.jpg,0.1670138,0,0,6.10741,0.780494983
IMG/center_2016_12_01_13_38_54_079.jpg, IMG/left_2016_12_01_13_38_54_079.jpg, IMG/right_2016_12_01_13_38_54_079.jpg,0.1670138,0,0,6.046322,0.643543468
IMG/center_2016_12_01_13_38_54_187.jpg, IMG/left_2016_12_01_13_38_54_187.jpg, IMG/right_2016_12_01_13_38_54_187.jpg,0.1670138,0,0,5.985811,0.204075252
IMG/center_2016_12_01_13_38_54_289.jpg, IMG/left_2016_12_01_13_38_54_289.jpg, IMG/right_2016_12_01_13_38_54_289.jpg,0.1670138,0,0,5.913723,0.493256451
IMG/center_2016_12_01_13_38_54_389.jpg, IMG/left_2016_12_01_13_38_54_389.jpg, IMG/right_2016_12_01_13_38_54_389.jpg,0.1670138,0,0,5.854276,0.07705291
IMG/center_2016_12_01_13_38_54_490.jpg, IMG/left_2016_12_01_13_38_54_490.jpg, IMG/right_2016_12_01_13_38_54_490.jpg,0.1383082,0.1209054,0,5.834371,0.349138558
IMG/center_2016_12_01_13_38_54_590.jpg, IMG/left_2016_12_01_13_38_54_590.jpg, IMG/right_2016_12_01_13_38_54_590.jpg,0.04262284,0.2650162,0,6.023159,0.002240914
IMG/center_2016_12_01_13_38_54_795.jpg, IMG/left_2016_12_01_13_38_54_795.jpg, IMG/right_2016_12_01_13_38_54_795.jpg,0,0.4091269,0,6.741265,0.305849302
IMG/center_2016_12_01_13_38_56_512.jpg, IMG/left_2016_12_01_13_38_56_512.jpg, IMG/right_2016_12_01_13_38_56_512.jpg,0,0.3322679,0,9.41637,0.835812917
IMG/center_2016_12_01_13_38_57_834.jpg, IMG/left_2016_12_01_13_38_57_834.jpg, IMG/right_2016_12_01_13_38_57_834.jpg,0,0.9663553,0,17.49503,0.033636947
IMG/center_2016_12_01_13_38_57_937.jpg, IMG/left_2016_12_01_13_38_57_937.jpg, IMG/right_2016_12_01_13_38_57_937.jpg,0.3201102,0.9855326,0,18.66165,0.226507882
IMG/center_2016_12_01_13_38_58_039.jpg, IMG/left_2016_12_01_13_38_58_039.jpg, IMG/right_2016_12_01_13_38_58_039.jpg,0.3201102,0.9855326,0,19.46813,0.213905789
IMG/center_2016_12_01_13_38_58_140.jpg, IMG/left_2016_12_01_13_38_58_140.jpg, IMG/right_2016_12_01_13_38_58_140.jpg,0.2626991,0.9855326,0,20.5722,0.570421308
IMG/center_2016_12_01_13_38_58_242.jpg, IMG/left_2016_12_01_13_38_58_242.jpg, IMG/right_2016_12_01_13_38_58_242.jpg,0.0904655,0.9855326,0,21.479,0.292088098
IMG/center_2016_12_01_13_38_58_954.jpg, IMG/left_2016_12_01_13_38_58_954.jpg, IMG/right_2016_12_01_13_38_58_954.jpg,0,0.9855326,0,28.30741,0.547755122
IMG/center_2016_12_01_13_38_59_158.jpg, IMG/left_2016_12_01_13_38_59_158.jpg, IMG/right_2016_12_01_13_38_59_158.jpg,0.01391724,0.9855326,0,30.11124,0.974537558
IMG/center_2016_12_01_13_38_59_259.jpg, IMG/left_2016_12_01_13_38_59_259.jpg, IMG/right_2016_12_01_13_38_59_259.jpg,0.02348577,0.9855326,0,30.18621,0.699588995
IMG/center_2016_12_01_13_38_59_360.jpg, IMG/left_2016_12_01_13_38_59_360.jpg, IMG/right_2016_12_01_13_38_59_360.jpg,0.02348577,0.9855326,0,30.18654,0.031999742
IMG/center_2016_12_01_13_38_59_461.jpg, IMG/left_2016_12_01_13_38_59_461.jpg, IMG/right_2016_12_01_13_38_59_461.jpg,0.7315571,0.9855326,0,30.10396,0.066185932
IMG/center_2016_12_01_13_38_59_564.jpg, IMG/left_2016_12_01_13_38_59_564.jpg, IMG/right_2016_12_01_13_38_59_564.jpg,0.4827753,0.8991036,0,30.15731,0.063000166
IMG/center_2016_12_01_13_38_59_767.jpg, IMG/left_2016_12_01_13_38_59_767.jpg, IMG/right_2016_12_01_13_38_59_767.jpg,0,0,0,29.45472,0.989783354
IMG/center_2016_12_01_13_39_00_377.jpg, IMG/left_2016_12_01_13_39_00_377.jpg, IMG/right_2016_12_01_13_39_00_377.jpg,0,0,0,27.66755,0.145401698
IMG/center_2016_12_01_13_39_00_785.jpg, IMG/left_2016_12_01_13_39_00_785.jpg, IMG/right_2016_12_01_13_39_00_785.jpg,0.1574452,0.0344389,0,26.61775,0.437585191
IMG/center_2016_12_01_13_39_00_887.jpg, IMG/left_2016_12_01_13_39_00_887.jpg, IMG/right_2016_12_01_13_39_00_887.jpg,0.3009732,0.08247583,0,26.3513,0.589599242
IMG/center_2016_12_01_13_39_00_989.jpg, IMG/left_2016_12_01_13_39_00_989.jpg, IMG/right_2016_12_01_13_39_00_989.jpg,0.3009732,0.08247583,0,26.10792,0.104458322
IMG/center_2016_12_01_13_39_01_092.jpg, IMG/left_2016_12_01_13_39_01_092.jpg, IMG/right_2016_12_01_13_39_01_092.jpg,0.04262284,0.09208322,0,25.95041,0.354901101
IMG/center_2016_12_01_13_39_01_703.jpg, IMG/left_2016_12_01_13_39_01_703.jpg, IMG/right_2016_12_01_13_39_01_703.jpg,0.04262284,0,0,24.43982,0.457877646
IMG/center_2016_12_01_13_39_01_803.jpg, IMG/left_2016_12_01_13_39_01_803.jpg, IMG/right_2016_12_01_13_39_01_803.jpg,0.04262284,0,0,24.19271,0.60334814
IMG/center_2016_12_01_13_39_01_904.jpg, IMG/left_2016_12_01_13_39_01_904.jpg, IMG/right_2016_12_01_13_39_01_904.jpg,0.04262284,0,0,23.94915,0.301887064
IMG/center_2016_12_01_13_39_02_007.jpg, IMG/left_2016_12_01_13_39_02_007.jpg, IMG/right_2016_12_01_13_39_02_007.jpg,0.04262284,0,0,23.70835,0.321793555
IMG/center_2016_12_01_13_39_02_107.jpg, IMG/left_2016_12_01_13_39_02_107.jpg, IMG/right_2016_12_01_13_39_02_107.jpg,0.04262284,0,0,23.47011,0.860522568
IMG/center_2016_12_01_13_39_02_208.jpg, IMG/left_2016_12_01_13_39_02_208.jpg, IMG/right_2016_12_01_13_39_02_208.jpg,0.04262284,0,0,23.18745,0.212492581
IMG/center_2016_12_01_13_39_02_310.jpg, IMG/left_2016_12_01_13_39_02_310.jpg, IMG/right_2016_12_01_13_39_02_310.jpg,0.1574452,0,0,22.94892,0.228564542
IMG/center_2016_12_01_13_39_02_412.jpg, IMG/left_2016_12_01_13_39_02_412.jpg, IMG/right_2016_12_01_13_39_02_412.jpg,0.1574452,0,0,22.70134,0.978512178
IMG/center_2016_12_01_13_39_02_515.jpg, IMG/left_2016_12_01_13_39_02_515.jpg, IMG/right_2016_12_01_13_39_02_515.jpg,0,0,0,22.4704,0.841078539
IMG/center_2016_12_01_13_39_02_919.jpg, IMG/left_2016_12_01_13_39_02_919.jpg, IMG/right_2016_12_01_13_39_02_919.jpg,0.2148564,0,0,21.54624,0.352749967
IMG/center_2016_12_01_13_39_03_021.jpg, IMG/left_2016_12_01_13_39_03_021.jpg, IMG/right_2016_12_01_13_39_03_021.jpg,0.3488158,0,0,21.28986,0.089505022
IMG/center_2016_12_01_13_39_03_129.jpg, IMG/left_2016_12_01_13_39_03_129.jpg, IMG/right_2016_12_01_13_39_03_129.jpg,0.3679529,0,0,20.97265,0.16910256
IMG/center_2016_12_01_13_39_03_231.jpg, IMG/left_2016_12_01_13_39_03_231.jpg, IMG/right_2016_12_01_13_39_03_231.jpg,0.2052879,0,0,20.74935,0.552556796
IMG/center_2016_12_01_13_39_04_957.jpg, IMG/left_2016_12_01_13_39_04_957.jpg, IMG/right_2016_12_01_13_39_04_957.jpg,0,0,0,17.10051,0.891462749
IMG/center_2016_12_01_13_39_07_179.jpg, IMG/left_2016_12_01_13_39_07_179.jpg, IMG/right_2016_12_01_13_39_07_179.jpg,0.1383082,0.5148082,0,18.92463,0.122398009
IMG/center_2016_12_01_13_39_07_281.jpg, IMG/left_2016_12_01_13_39_07_281.jpg, IMG/right_2016_12_01_13_39_07_281.jpg,0.1957194,0.3899122,0,18.99073,0.218712942
IMG/center_2016_12_01_13_39_07_383.jpg, IMG/left_2016_12_01_13_39_07_383.jpg, IMG/right_2016_12_01_13_39_07_383.jpg,0.1957194,0.3514826,0,19.53588,0.406678405
IMG/center_2016_12_01_13_39_07_483.jpg, IMG/left_2016_12_01_13_39_07_483.jpg, IMG/right_2016_12_01_13_39_07_483.jpg,0.1478767,0.3226605,0,19.46063,0.25653475
IMG/center_2016_12_01_13_39_09_211.jpg, IMG/left_2016_12_01_13_39_09_211.jpg, IMG/right_2016_12_01_13_39_09_211.jpg,0.04262284,0.06326106,0,17.2017,0.133474124
IMG/center_2016_12_01_13_39_09_312.jpg, IMG/left_2016_12_01_13_39_09_312.jpg, IMG/right_2016_12_01_13_39_09_312.jpg,0.04262284,0.06326106,0,16.57039,0.025362372
